epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,15657.6,1.04069,0.59577,0.92689,0.84157,0.94134,0.95164,0.79303,0.65284,0.51293,0.83791,0.00999099,0.00999099,0.00999099
93,15827.3,1.04382,0.60356,0.92982,0.91723,0.84245,0.94983,0.79093,0.65217,0.50037,0.82564,0.00999089,0.00999089,0.00999089
94,15997.4,1.04496,0.59406,0.92297,0.79554,0.86897,0.89285,0.74556,0.69516,0.60481,0.82911,0.00999079,0.00999079,0.00999079
95,16167.4,1.01334,0.59922,0.90251,0.89992,0.82749,0.9519,0.80131,0.6697,0.50925,0.83062,0.00999069,0.00999069,0.00999069
96,16337.6,1.02695,0.58377,0.91873,0.90387,0.91961,0.98082,0.81387,0.65392,0.43667,0.82891,0.00999059,0.00999059,0.00999059
97,16507.9,1.01736,0.58595,0.9043,0.85374,0.94479,0.97882,0.83207,0.6669,0.44629,0.82356,0.0099905,0.0099905,0.0099905
98,16677.8,1.00003,0.60191,0.90809,0.87338,0.88366,0.95489,0.79414,0.64259,0.52299,0.82757,0.0099904,0.0099904,0.0099904
99,16848,1.00704,0.57533,0.90152,0.80639,0.94474,0.95757,0.7866,0.68788,0.51419,0.83252,0.0099903,0.0099903,0.0099903
100,17018.4,1.01835,0.58935,0.90974,0.9127,0.81756,0.91225,0.75344,0.67631,0.56309,0.82473,0.0099902,0.0099902,0.0099902
101,17189,1.02189,0.59004,0.91496,0.85077,0.95217,0.97788,0.81998,0.65101,0.50401,0.82649,0.0099901,0.0099901,0.0099901
102,17359.3,0.9915,0.56316,0.9128,0.87394,0.88754,0.96022,0.80406,0.65558,0.4731,0.82613,0.00999,0.00999,0.00999
103,17529.7,0.9867,0.56348,0.90503,0.86807,0.95087,0.95749,0.8049,0.62155,0.50596,0.82158,0.0099899,0.0099899,0.0099899
104,17699.7,1.01675,0.56534,0.9167,0.83225,0.97565,0.9712,0.82069,0.6553,0.46382,0.82959,0.0099898,0.0099898,0.0099898
105,17869.7,0.99869,0.56697,0.90728,0.85818,0.91919,0.95383,0.7752,0.76435,0.54047,0.84085,0.0099897,0.0099897,0.0099897
106,18039.9,0.98499,0.57701,0.90004,0.87028,0.88297,0.93229,0.77929,0.77305,0.49637,0.84105,0.00998961,0.00998961,0.00998961
107,18210.1,0.97341,0.56917,0.90355,0.82973,0.94955,0.95504,0.81559,0.61498,0.52898,0.82413,0.00998951,0.00998951,0.00998951
108,18379.6,0.97783,0.56651,0.90509,0.86481,0.91997,0.96043,0.80665,0.65302,0.50667,0.82858,0.00998941,0.00998941,0.00998941
109,18549.7,0.99572,0.56136,0.90243,0.88012,0.86131,0.9336,0.77,0.76907,0.50189,0.84081,0.00998931,0.00998931,0.00998931
110,18719.2,0.98278,0.55993,0.90364,0.90786,0.82659,0.95583,0.78628,0.66586,0.51346,0.83115,0.00998921,0.00998921,0.00998921
111,18889.6,0.9826,0.57255,0.90649,0.78787,0.95404,0.9508,0.83323,0.62265,0.51027,0.82588,0.00998911,0.00998911,0.00998911
