epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,25383.5,0.90511,0.86607,1.04659,0.92484,0.89478,0.94521,0.74933,0.90638,0.46697,0.96936,0.00998178,0.00998178,0.00998178
186,25520.7,0.90226,0.90891,1.04738,0.92931,0.89675,0.94356,0.74989,0.8737,0.46567,0.96113,0.00998169,0.00998169,0.00998169
187,25657.8,0.90054,0.86672,1.04386,0.93962,0.87356,0.94227,0.74379,0.87472,0.46609,0.95774,0.00998159,0.00998159,0.00998159
188,25795,0.91096,0.86535,1.0466,0.93934,0.90101,0.9425,0.75435,0.85005,0.45177,0.95254,0.00998149,0.00998149,0.00998149
189,25932.2,0.89487,0.87814,1.04286,0.92552,0.88109,0.94114,0.73943,0.90374,0.45675,0.9638,0.00998139,0.00998139,0.00998139
190,26069.3,0.90806,0.87663,1.04604,0.8947,0.91512,0.94203,0.74936,0.82181,0.44378,0.94227,0.00998129,0.00998129,0.00998129
191,26206.5,0.90045,0.85426,1.0408,0.87141,0.92989,0.94367,0.73708,0.8836,0.456,0.97418,0.00998119,0.00998119,0.00998119
192,26343.5,0.89579,0.87059,1.04199,0.87459,0.9235,0.94354,0.73286,0.85707,0.45229,0.96021,0.00998109,0.00998109,0.00998109
193,26480.4,0.89497,0.87311,1.03635,0.87734,0.9135,0.93574,0.74549,0.83396,0.45236,0.94473,0.00998099,0.00998099,0.00998099
194,26617.1,0.89745,0.88592,1.03207,0.90706,0.90072,0.93922,0.7508,0.81882,0.44178,0.94436,0.00998089,0.00998089,0.00998089
195,26753.9,0.89043,0.85628,1.03382,0.92958,0.90157,0.94042,0.75457,0.80459,0.44336,0.938,0.00998079,0.00998079,0.00998079
196,26890.7,0.8963,0.87451,1.03284,0.92349,0.91549,0.93903,0.74103,0.89737,0.46264,0.96612,0.00998069,0.00998069,0.00998069
197,27027.5,0.90092,0.85778,1.04198,0.91244,0.91963,0.94067,0.75777,0.81375,0.44804,0.94382,0.0099806,0.0099806,0.0099806
198,27164.2,0.89745,0.85719,1.03764,0.90739,0.89261,0.93497,0.74089,0.82512,0.45601,0.94945,0.0099805,0.0099805,0.0099805
199,27300.9,0.88718,0.8621,1.03942,0.93351,0.90314,0.9347,0.73305,0.90867,0.46519,0.97628,0.0099804,0.0099804,0.0099804
200,27437.6,0.8897,0.85615,1.03814,0.92132,0.9098,0.93562,0.72727,0.91287,0.45571,0.97347,0.0099803,0.0099803,0.0099803
201,27574.3,0.87962,0.87072,1.02881,0.9426,0.89064,0.93995,0.72675,0.92641,0.45813,0.97902,0.0099802,0.0099802,0.0099802
202,27711.1,0.88345,0.8609,1.02774,0.9322,0.91087,0.93706,0.71685,0.95626,0.4637,0.99418,0.0099801,0.0099801,0.0099801
203,27847.8,0.88886,0.85656,1.03357,0.91042,0.91182,0.93707,0.71779,0.90553,0.45745,0.97801,0.00998,0.00998,0.00998
204,27984.6,0.89967,0.87247,1.04469,0.89717,0.91429,0.93952,0.72,0.88931,0.45388,0.96336,0.0099799,0.0099799,0.0099799
205,28121.4,0.89942,0.87463,1.03794,0.93636,0.9069,0.94601,0.7283,0.90172,0.46069,0.96431,0.0099798,0.0099798,0.0099798
206,28258.1,0.89064,0.87376,1.03901,0.93236,0.91039,0.94541,0.74274,0.86342,0.44808,0.95252,0.00997971,0.00997971,0.00997971
207,28394.8,0.902,0.86099,1.03628,0.9192,0.91202,0.93819,0.75484,0.81544,0.43747,0.93927,0.00997961,0.00997961,0.00997961
208,28531.6,0.88945,0.85317,1.03532,0.92789,0.90253,0.94305,0.7543,0.83281,0.44516,0.95406,0.00997951,0.00997951,0.00997951
209,28668.4,0.90406,0.84941,1.04099,0.94427,0.8967,0.94489,0.76228,0.80327,0.4326,0.94211,0.00997941,0.00997941,0.00997941
210,28805.3,0.88192,0.85257,1.03057,0.94143,0.90091,0.94195,0.76455,0.82233,0.44865,0.93946,0.00997931,0.00997931,0.00997931
211,28942.2,0.88538,0.85824,1.03268,0.93924,0.90208,0.9366,0.71874,0.96089,0.4741,0.982,0.00997921,0.00997921,0.00997921
212,29079,0.88432,0.84853,1.03456,0.93082,0.90449,0.93292,0.71639,0.91307,0.46248,0.96571,0.00997911,0.00997911,0.00997911
213,29215.8,0.89094,0.86345,1.03837,0.92802,0.90448,0.9394,0.74378,0.8826,0.4572,0.9617,0.00997901,0.00997901,0.00997901
214,29352.5,0.89127,0.86013,1.03705,0.93347,0.90163,0.94004,0.7387,0.90009,0.45423,0.96781,0.00997891,0.00997891,0.00997891
215,29489.2,0.87647,0.86286,1.03214,0.92162,0.89314,0.93675,0.73022,0.87933,0.45691,0.96314,0.00997881,0.00997881,0.00997881
216,29626,0.89269,0.86674,1.03494,0.90612,0.9009,0.93371,0.73608,0.8845,0.45909,0.9636,0.00997872,0.00997872,0.00997872
217,29762.8,0.89171,0.85129,1.03241,0.91813,0.88856,0.93765,0.74257,0.87427,0.45339,0.95711,0.00997862,0.00997862,0.00997862
218,29899.6,0.88807,0.84898,1.03371,0.93105,0.89856,0.94118,0.75728,0.86052,0.44724,0.94974,0.00997852,0.00997852,0.00997852
219,30036.4,0.879,0.85819,1.0372,0.92831,0.91104,0.94593,0.75701,0.83652,0.43012,0.9417,0.00997842,0.00997842,0.00997842
220,30173.2,0.88104,0.85512,1.03038,0.93573,0.91105,0.94738,0.73857,0.87574,0.43681,0.95652,0.00997832,0.00997832,0.00997832
221,30309.9,0.87711,0.85035,1.03903,0.93555,0.91549,0.94258,0.73703,0.89033,0.4418,0.95636,0.00997822,0.00997822,0.00997822
222,30446.7,0.88756,0.85305,1.0318,0.92276,0.91774,0.94648,0.74555,0.869,0.43973,0.9482,0.00997812,0.00997812,0.00997812
223,30583.5,0.87397,0.86797,1.03181,0.92538,0.91965,0.94772,0.75309,0.84645,0.43135,0.9476,0.00997802,0.00997802,0.00997802
224,30720.2,0.87723,0.84422,1.03632,0.92238,0.91138,0.94495,0.73866,0.89775,0.44428,0.96292,0.00997792,0.00997792,0.00997792
225,30857,0.88689,0.84233,1.032,0.88662,0.91956,0.93861,0.73045,0.9178,0.44266,0.97082,0.00997782,0.00997782,0.00997782
226,30993.7,0.87919,0.85581,1.03053,0.90235,0.92959,0.94383,0.7389,0.89315,0.43749,0.96517,0.00997773,0.00997773,0.00997773
227,31130.5,0.88779,0.83193,1.02839,0.91136,0.93129,0.94445,0.7519,0.85317,0.42939,0.95421,0.00997763,0.00997763,0.00997763
228,31267.2,0.87321,0.83776,1.0326,0.912,0.92396,0.94804,0.74056,0.86351,0.43313,0.95507,0.00997753,0.00997753,0.00997753
229,31404,0.87091,0.81973,1.02735,0.92619,0.91276,0.94964,0.75839,0.8138,0.42065,0.94508,0.00997743,0.00997743,0.00997743
230,31540.8,0.86876,0.81388,1.02723,0.91507,0.91308,0.94694,0.77189,0.77012,0.41515,0.93618,0.00997733,0.00997733,0.00997733
231,31677.7,0.87745,0.84484,1.03382,0.92421,0.89708,0.95125,0.75821,0.7917,0.41442,0.93945,0.00997723,0.00997723,0.00997723
232,31814.4,0.88009,0.83774,1.02835,0.9251,0.8976,0.95113,0.76346,0.79348,0.41657,0.93905,0.00997713,0.00997713,0.00997713
233,31951.2,0.88296,0.84137,1.03586,0.93446,0.89231,0.94583,0.76266,0.77301,0.41018,0.93369,0.00997703,0.00997703,0.00997703
234,32087.9,0.90057,0.84985,1.03803,0.91451,0.89895,0.94124,0.75285,0.82213,0.42408,0.94389,0.00997693,0.00997693,0.00997693
235,32224.7,0.8753,0.83589,1.03074,0.91717,0.89664,0.93674,0.75221,0.81848,0.42332,0.93839,0.00997683,0.00997683,0.00997683
236,32361.4,0.86111,0.83942,1.02784,0.89878,0.9233,0.93711,0.75772,0.81139,0.4243,0.93737,0.00997674,0.00997674,0.00997674
237,32498.2,0.87689,0.8553,1.03062,0.87656,0.92737,0.943,0.75641,0.83152,0.43407,0.94845,0.00997664,0.00997664,0.00997664
238,32635,0.87012,0.82885,1.0293,0.92165,0.89253,0.93895,0.74257,0.86014,0.44057,0.95675,0.00997654,0.00997654,0.00997654
239,32771.8,0.87582,0.84176,1.03167,0.93891,0.90112,0.9436,0.7501,0.84674,0.43303,0.95195,0.00997644,0.00997644,0.00997644
240,32908.5,0.87282,0.82998,1.03101,0.93331,0.91143,0.9446,0.74764,0.83754,0.43108,0.94454,0.00997634,0.00997634,0.00997634
241,33045.3,0.86588,0.8308,1.03004,0.93368,0.90764,0.94549,0.75494,0.8622,0.43688,0.95106,0.00997624,0.00997624,0.00997624
242,33182,0.8646,0.84469,1.02321,0.92799,0.91316,0.94979,0.75303,0.85843,0.43129,0.95028,0.00997614,0.00997614,0.00997614
243,33318.7,0.8777,0.85346,1.03776,0.92377,0.91731,0.94459,0.75861,0.82442,0.42545,0.94207,0.00997604,0.00997604,0.00997604
244,33455.4,0.87047,0.84017,1.02686,0.92431,0.91827,0.94165,0.7369,0.84849,0.43406,0.95183,0.00997594,0.00997594,0.00997594
245,33592.3,0.87346,0.85015,1.02719,0.92598,0.91194,0.94686,0.74352,0.86883,0.43978,0.95947,0.00997584,0.00997584,0.00997584
246,33729.1,0.86232,0.8292,1.0229,0.93447,0.90861,0.94947,0.74941,0.82567,0.43056,0.94938,0.00997575,0.00997575,0.00997575
247,33865.9,0.871,0.83615,1.03062,0.92609,0.91807,0.94712,0.76082,0.80114,0.42077,0.9427,0.00997565,0.00997565,0.00997565
248,34002.6,0.85055,0.83852,1.01938,0.92629,0.91946,0.93953,0.76298,0.81032,0.42639,0.94288,0.00997555,0.00997555,0.00997555
249,34139.3,0.863,0.82549,1.01069,0.93972,0.9129,0.94364,0.77097,0.81728,0.42835,0.94513,0.00997545,0.00997545,0.00997545
250,34276,0.87119,0.84485,1.02919,0.93327,0.92471,0.94323,0.75694,0.84942,0.4249,0.95527,0.00997535,0.00997535,0.00997535
251,34412.8,0.86487,0.8201,1.02491,0.93567,0.92694,0.94459,0.75366,0.83106,0.41544,0.95403,0.00997525,0.00997525,0.00997525
252,34549.6,0.86593,0.82239,1.02752,0.92876,0.92244,0.94191,0.74894,0.87019,0.4252,0.96333,0.00997515,0.00997515,0.00997515
253,34686.4,0.86504,0.84191,1.02427,0.92551,0.92558,0.94088,0.74135,0.85616,0.42334,0.95318,0.00997505,0.00997505,0.00997505
254,34823.2,0.8719,0.83023,1.02147,0.937,0.91258,0.94153,0.75202,0.83564,0.42078,0.94795,0.00997495,0.00997495,0.00997495
255,34960,0.8655,0.84043,1.02532,0.92622,0.91728,0.94333,0.74798,0.84717,0.4177,0.95251,0.00997485,0.00997485,0.00997485
256,35096.7,0.86221,0.84759,1.02251,0.921,0.92635,0.94259,0.75215,0.83899,0.42336,0.94942,0.00997476,0.00997476,0.00997476
257,35233.4,0.85762,0.83901,1.01821,0.91933,0.92495,0.94457,0.74977,0.85283,0.43062,0.9507,0.00997466,0.00997466,0.00997466
258,35370.2,0.8757,0.82322,1.03471,0.91988,0.91772,0.94004,0.74927,0.83584,0.41899,0.94251,0.00997456,0.00997456,0.00997456
259,35506.9,0.8742,0.81685,1.02441,0.9213,0.92117,0.9384,0.75474,0.81632,0.41529,0.93976,0.00997446,0.00997446,0.00997446
260,35643.7,0.86731,0.82288,1.02172,0.92437,0.92625,0.93851,0.75373,0.8052,0.41132,0.93978,0.00997436,0.00997436,0.00997436
261,35780.5,0.86229,0.83567,1.02837,0.92128,0.92889,0.94596,0.75658,0.81949,0.41136,0.94271,0.00997426,0.00997426,0.00997426
262,35917.2,0.85781,0.82455,1.01832,0.92402,0.92583,0.94727,0.75086,0.85024,0.4205,0.95017,0.00997416,0.00997416,0.00997416
263,36054,0.86266,0.82118,1.01747,0.92338,0.92161,0.94731,0.75586,0.83571,0.41755,0.9439,0.00997406,0.00997406,0.00997406
264,36190.8,0.85838,0.82611,1.02009,0.91767,0.92832,0.94608,0.75343,0.83761,0.41937,0.94453,0.00997396,0.00997396,0.00997396
265,36327.5,0.86296,0.82396,1.01898,0.92611,0.91487,0.94448,0.74603,0.86167,0.42821,0.95252,0.00997386,0.00997386,0.00997386
266,36464.2,0.86484,0.82294,1.02415,0.89955,0.92414,0.94481,0.74406,0.85036,0.42471,0.94632,0.00997377,0.00997377,0.00997377
267,36601,0.86396,0.83269,1.01922,0.91813,0.92475,0.94855,0.75392,0.83275,0.42149,0.94111,0.00997367,0.00997367,0.00997367
268,36737.8,0.86756,0.81847,1.02554,0.90479,0.92972,0.95003,0.75543,0.8195,0.42304,0.93703,0.00997357,0.00997357,0.00997357
269,36874.6,0.85446,0.81023,1.01794,0.90127,0.9115,0.95054,0.75729,0.83635,0.42285,0.93992,0.00997347,0.00997347,0.00997347
270,37011.3,0.85838,0.82228,1.01218,0.90042,0.92292,0.95204,0.76781,0.8135,0.41728,0.9332,0.00997337,0.00997337,0.00997337
271,37148,0.85176,0.79819,1.01205,0.91191,0.9185,0.9524,0.76928,0.82459,0.41391,0.93659,0.00997327,0.00997327,0.00997327
272,37284.8,0.85119,0.81189,1.01308,0.9107,0.91845,0.95317,0.77245,0.82661,0.41804,0.93925,0.00997317,0.00997317,0.00997317
273,37421.6,0.86185,0.83383,1.01936,0.90426,0.92545,0.95302,0.76305,0.83769,0.42217,0.94023,0.00997307,0.00997307,0.00997307
274,37558.4,0.85838,0.81518,1.03178,0.90509,0.93045,0.9521,0.76302,0.84296,0.41704,0.94044,0.00997297,0.00997297,0.00997297
275,37695.2,0.85704,0.80563,1.02383,0.92245,0.9177,0.95126,0.75336,0.85069,0.42156,0.94302,0.00997287,0.00997287,0.00997287
276,37831.9,0.85033,0.81018,1.01853,0.93063,0.92292,0.95205,0.75065,0.85943,0.42549,0.94585,0.00997277,0.00997277,0.00997277
277,37968.7,0.8534,0.80876,1.01844,0.93051,0.92434,0.95175,0.757,0.83855,0.41808,0.94006,0.00997268,0.00997268,0.00997268
278,38105.4,0.85611,0.8003,1.01495,0.93026,0.92343,0.95085,0.75735,0.83472,0.42036,0.93969,0.00997258,0.00997258,0.00997258
279,38242.2,0.84959,0.82135,1.02849,0.92782,0.91963,0.9507,0.76388,0.83421,0.42146,0.93948,0.00997248,0.00997248,0.00997248
280,38379,0.84667,0.82471,1.01828,0.92825,0.92036,0.95318,0.77079,0.83348,0.41366,0.93757,0.00997238,0.00997238,0.00997238
281,38515.7,0.85539,0.81372,1.02393,0.93637,0.92062,0.95201,0.77159,0.8375,0.41297,0.93878,0.00997228,0.00997228,0.00997228
282,38652.4,0.85692,0.81779,1.02742,0.93972,0.91994,0.94996,0.76791,0.8233,0.40878,0.93615,0.00997218,0.00997218,0.00997218
283,38789.2,0.86938,0.83202,1.0238,0.94333,0.91966,0.94938,0.76538,0.8335,0.41786,0.9383,0.00997208,0.00997208,0.00997208
284,38926,0.85607,0.81553,1.01504,0.93937,0.91989,0.94923,0.76367,0.84013,0.42101,0.94171,0.00997198,0.00997198,0.00997198
285,39062.7,0.86248,0.80171,1.01557,0.93612,0.92387,0.94796,0.76971,0.83265,0.42213,0.94152,0.00997188,0.00997188,0.00997188
286,39199.5,0.85211,0.80154,1.02355,0.94041,0.92318,0.94783,0.76329,0.84886,0.4202,0.94688,0.00997179,0.00997179,0.00997179
287,39336.3,0.84857,0.8151,1.01764,0.94018,0.91862,0.94708,0.75382,0.84861,0.42028,0.94796,0.00997169,0.00997169,0.00997169
288,39473.1,0.84754,0.80522,1.02423,0.93802,0.92468,0.94684,0.75971,0.83158,0.41829,0.9413,0.00997159,0.00997159,0.00997159
289,39609.8,0.85611,0.80018,1.01784,0.93616,0.92136,0.9456,0.76123,0.8334,0.4206,0.94454,0.00997149,0.00997149,0.00997149
290,39746.7,0.85081,0.82917,1.01657,0.93148,0.91587,0.94623,0.76092,0.82075,0.4168,0.94162,0.00997139,0.00997139,0.00997139
291,39883.5,0.85624,0.80852,1.01769,0.93545,0.91941,0.95183,0.76107,0.81398,0.41514,0.9403,0.00997129,0.00997129,0.00997129
292,40020.3,0.84412,0.79336,1.01991,0.9353,0.92196,0.94659,0.76097,0.82143,0.41427,0.9425,0.00997119,0.00997119,0.00997119
293,40157.1,0.84788,0.7884,1.01257,0.93213,0.92143,0.94646,0.76977,0.82001,0.41636,0.9405,0.00997109,0.00997109,0.00997109
294,40293.9,0.85083,0.81318,1.01783,0.9333,0.91893,0.94664,0.76135,0.81551,0.4127,0.94084,0.00997099,0.00997099,0.00997099
295,40430.6,0.84357,0.78775,1.00652,0.93062,0.91559,0.94344,0.75087,0.82885,0.41409,0.94229,0.00997089,0.00997089,0.00997089
296,40567.4,0.83674,0.80698,1.01128,0.93615,0.91081,0.94218,0.75354,0.8199,0.41194,0.94034,0.0099708,0.0099708,0.0099708
297,40704.2,0.83682,0.78658,1.00361,0.93761,0.90576,0.94264,0.76433,0.81802,0.40922,0.93927,0.0099707,0.0099707,0.0099707
298,40841,0.84512,0.81333,1.02305,0.93541,0.91131,0.94245,0.75294,0.82385,0.4098,0.94107,0.0099706,0.0099706,0.0099706
299,40977.7,0.84405,0.79364,1.0213,0.91842,0.91983,0.94171,0.75816,0.81336,0.40714,0.93856,0.0099705,0.0099705,0.0099705
300,41114.5,0.83511,0.80628,1.00822,0.92495,0.90945,0.94397,0.76215,0.80419,0.40507,0.93623,0.0099704,0.0099704,0.0099704
301,41251.3,0.84268,0.8027,1.02069,0.92689,0.90714,0.94238,0.76139,0.80054,0.40716,0.93441,0.0099703,0.0099703,0.0099703
302,41388.1,0.84148,0.81872,1.02109,0.92504,0.9123,0.94274,0.7508,0.80702,0.40408,0.93644,0.0099702,0.0099702,0.0099702
303,41524.8,0.83697,0.80359,1.01493,0.92973,0.90517,0.94245,0.75202,0.8064,0.40673,0.9359,0.0099701,0.0099701,0.0099701
304,41661.6,0.85443,0.80972,1.0167,0.92929,0.89973,0.94283,0.75077,0.81266,0.40998,0.93786,0.00997,0.00997,0.00997
305,41798.3,0.83718,0.80161,1.01324,0.93414,0.89778,0.94317,0.75041,0.81116,0.40896,0.93743,0.0099699,0.0099699,0.0099699
306,41935,0.84436,0.8233,1.02432,0.93047,0.90707,0.94379,0.75951,0.81154,0.40763,0.93675,0.0099698,0.0099698,0.0099698
307,42071.8,0.83741,0.79458,1.00666,0.92987,0.90457,0.94402,0.75728,0.81738,0.41109,0.93926,0.00996971,0.00996971,0.00996971
308,42208.6,0.83953,0.7987,1.01211,0.90601,0.92967,0.94454,0.76315,0.80912,0.40897,0.93508,0.00996961,0.00996961,0.00996961
309,42345.3,0.842,0.7839,1.01523,0.90925,0.93082,0.94396,0.76445,0.80179,0.40483,0.93227,0.00996951,0.00996951,0.00996951
310,42482,0.84125,0.79489,1.01494,0.92085,0.92702,0.94299,0.75592,0.80904,0.40302,0.93198,0.00996941,0.00996941,0.00996941
311,42618.8,0.84257,0.79881,1.01068,0.92213,0.92645,0.94465,0.75561,0.80859,0.40511,0.92927,0.00996931,0.00996931,0.00996931
312,42755.5,0.83081,0.8,1.01125,0.93602,0.91508,0.9449,0.75366,0.81102,0.40737,0.92965,0.00996921,0.00996921,0.00996921
313,42892.3,0.83621,0.80595,1.01333,0.9331,0.91743,0.9507,0.75958,0.81903,0.40732,0.93104,0.00996911,0.00996911,0.00996911
314,43029,0.84383,0.7986,1.0155,0.93261,0.91424,0.9461,0.75898,0.8193,0.40911,0.93093,0.00996901,0.00996901,0.00996901
315,43165.8,0.82375,0.7965,1.00924,0.9228,0.92302,0.94343,0.7588,0.81382,0.40754,0.93015,0.00996891,0.00996891,0.00996891
316,43302.7,0.84588,0.79764,1.01315,0.92459,0.9262,0.94499,0.76102,0.809,0.40393,0.92779,0.00996882,0.00996882,0.00996882
317,43439.5,0.83514,0.81176,1.01928,0.92138,0.92197,0.94368,0.75887,0.81323,0.40621,0.92813,0.00996872,0.00996872,0.00996872
318,43576.3,0.8343,0.80414,1.01167,0.90582,0.92438,0.94394,0.76279,0.8082,0.40625,0.92743,0.00996862,0.00996862,0.00996862
319,43713,0.83161,0.79465,1.01231,0.90172,0.93036,0.94399,0.75981,0.80002,0.40269,0.92686,0.00996852,0.00996852,0.00996852
320,43849.8,0.82665,0.77865,1.01115,0.91462,0.92526,0.94436,0.76019,0.79203,0.40373,0.92469,0.00996842,0.00996842,0.00996842
321,43986.6,0.84527,0.80431,1.01547,0.92704,0.90939,0.94343,0.76198,0.7913,0.39919,0.92452,0.00996832,0.00996832,0.00996832
322,44123.4,0.83729,0.80012,1.00671,0.919,0.9203,0.94492,0.76171,0.79376,0.40024,0.92425,0.00996822,0.00996822,0.00996822
323,44260.1,0.84511,0.801,1.0228,0.92523,0.91503,0.94542,0.76648,0.79268,0.39744,0.92407,0.00996812,0.00996812,0.00996812
324,44396.8,0.84051,0.78306,1.0136,0.93109,0.91164,0.94398,0.77072,0.78148,0.39579,0.92105,0.00996802,0.00996802,0.00996802
325,44533.6,0.83572,0.79411,1.00872,0.926,0.91741,0.94591,0.76726,0.78698,0.39898,0.92261,0.00996792,0.00996792,0.00996792
326,44670.3,0.8296,0.80056,1.01228,0.92874,0.91818,0.94598,0.76171,0.78707,0.39605,0.92343,0.00996782,0.00996782,0.00996782
327,44807,0.8469,0.79946,1.01785,0.9314,0.92552,0.94596,0.7648,0.78455,0.39434,0.92167,0.00996773,0.00996773,0.00996773
328,44943.8,0.84121,0.79399,1.01598,0.93482,0.92433,0.94585,0.76355,0.78966,0.39664,0.92216,0.00996763,0.00996763,0.00996763
329,45080.6,0.83583,0.78922,1.01134,0.93813,0.92334,0.94663,0.76354,0.7937,0.398,0.92301,0.00996753,0.00996753,0.00996753
330,45217.4,0.83337,0.78762,1.00171,0.93924,0.92186,0.95247,0.76401,0.79539,0.39641,0.92573,0.00996743,0.00996743,0.00996743
331,45354.2,0.83004,0.79063,1.00693,0.93868,0.92042,0.95172,0.76425,0.78984,0.3943,0.92436,0.00996733,0.00996733,0.00996733
332,45491.1,0.8347,0.77157,1.00716,0.93968,0.92026,0.95172,0.76468,0.78816,0.39213,0.9243,0.00996723,0.00996723,0.00996723
333,45627.8,0.82913,0.77781,0.99612,0.93687,0.92825,0.9514,0.77018,0.78603,0.38969,0.92288,0.00996713,0.00996713,0.00996713
334,45764.6,0.82896,0.79251,1.00732,0.93778,0.92777,0.94803,0.77049,0.78181,0.39028,0.92161,0.00996703,0.00996703,0.00996703
335,45901.4,0.83799,0.80208,1.0128,0.94068,0.92142,0.94918,0.76957,0.78283,0.38911,0.92236,0.00996693,0.00996693,0.00996693
336,46038.1,0.83672,0.78446,1.00408,0.94112,0.92884,0.94976,0.77149,0.78052,0.38829,0.92151,0.00996684,0.00996684,0.00996684
337,46174.9,0.84285,0.78473,1.01413,0.94126,0.92972,0.94977,0.77128,0.77902,0.38876,0.92112,0.00996674,0.00996674,0.00996674
338,46311.6,0.82818,0.79271,1.01256,0.94287,0.92819,0.95522,0.77045,0.78265,0.38957,0.92245,0.00996664,0.00996664,0.00996664
339,46448.5,0.83478,0.80224,1.01119,0.94289,0.92684,0.95346,0.77141,0.78899,0.39249,0.92394,0.00996654,0.00996654,0.00996654
340,46585.2,0.81683,0.78565,1.00959,0.94228,0.92717,0.95531,0.76934,0.79389,0.39045,0.92491,0.00996644,0.00996644,0.00996644
341,46722,0.83085,0.79729,1.00888,0.94232,0.92688,0.95508,0.77014,0.79493,0.39354,0.92505,0.00996634,0.00996634,0.00996634
342,46858.8,0.82525,0.77307,1.00621,0.94217,0.92662,0.95447,0.76534,0.79883,0.396,0.92777,0.00996624,0.00996624,0.00996624
343,46995.6,0.83921,0.77156,1.01567,0.94175,0.92768,0.95384,0.76633,0.80105,0.39662,0.92876,0.00996614,0.00996614,0.00996614
344,47132.4,0.82471,0.7902,1.00454,0.93915,0.92945,0.95389,0.7637,0.80505,0.401,0.93038,0.00996604,0.00996604,0.00996604
345,47269.1,0.82032,0.77923,0.99655,0.93825,0.93034,0.95592,0.76396,0.80818,0.40295,0.93173,0.00996594,0.00996594,0.00996594
346,47405.8,0.82558,0.7832,1.00154,0.93847,0.93066,0.9539,0.76099,0.80867,0.40203,0.93182,0.00996585,0.00996585,0.00996585
347,47542.6,0.82661,0.77656,1.00642,0.93889,0.93076,0.9539,0.76589,0.81126,0.40072,0.93245,0.00996575,0.00996575,0.00996575
348,47679.3,0.82933,0.77877,1.00251,0.94026,0.93071,0.95395,0.76218,0.80882,0.4006,0.932,0.00996565,0.00996565,0.00996565
349,47816.1,0.83795,0.76924,1.00535,0.93934,0.93108,0.95397,0.76132,0.8086,0.40008,0.93219,0.00996555,0.00996555,0.00996555
350,47952.9,0.82682,0.77747,1.00425,0.94017,0.93046,0.95397,0.76012,0.80777,0.39998,0.9314,0.00996545,0.00996545,0.00996545
351,48089.7,0.82286,0.77583,1.00541,0.93855,0.92933,0.95398,0.76588,0.80525,0.39827,0.93047,0.00996535,0.00996535,0.00996535
352,48226.4,0.83262,0.78108,1.01094,0.93845,0.92762,0.94822,0.7658,0.79996,0.39673,0.92886,0.00996525,0.00996525,0.00996525
353,48363.2,0.82907,0.7869,1.0122,0.9373,0.92888,0.94849,0.76278,0.79702,0.39674,0.92858,0.00996515,0.00996515,0.00996515
354,48500,0.82127,0.7782,1.00453,0.93905,0.92879,0.94846,0.76175,0.79214,0.39806,0.92681,0.00996505,0.00996505,0.00996505
355,48636.8,0.83002,0.77551,1.0085,0.94084,0.92902,0.94846,0.76091,0.79179,0.39634,0.92625,0.00996495,0.00996495,0.00996495
356,48773.6,0.82656,0.77193,1.01226,0.9419,0.92861,0.94703,0.76115,0.79429,0.39646,0.92688,0.00996485,0.00996485,0.00996485
357,48910.4,0.82777,0.78325,1.01497,0.94242,0.92915,0.94702,0.76631,0.80137,0.39648,0.92861,0.00996476,0.00996476,0.00996476
358,49047.2,0.82446,0.79826,1.01967,0.94247,0.93041,0.94664,0.76817,0.79931,0.39528,0.92836,0.00996466,0.00996466,0.00996466
359,49184,0.81933,0.78481,1.00531,0.94179,0.93134,0.9471,0.769,0.79881,0.39443,0.92877,0.00996456,0.00996456,0.00996456
360,49320.7,0.81853,0.79549,1.00869,0.94015,0.93047,0.9464,0.76922,0.79593,0.39308,0.92826,0.00996446,0.00996446,0.00996446
361,49457.5,0.82829,0.78558,1.00484,0.93848,0.93056,0.94642,0.77133,0.79315,0.39406,0.92727,0.00996436,0.00996436,0.00996436
362,49594.2,0.83899,0.79473,1.01087,0.93589,0.92943,0.94595,0.77032,0.79413,0.3929,0.92811,0.00996426,0.00996426,0.00996426
363,49731.1,0.8341,0.7794,1.00667,0.93013,0.92692,0.94552,0.77005,0.79541,0.39567,0.92839,0.00996416,0.00996416,0.00996416
364,49867.8,0.83881,0.7702,1.00948,0.92858,0.92624,0.94467,0.76932,0.79683,0.39448,0.92839,0.00996406,0.00996406,0.00996406
365,50004.5,0.82807,0.76523,1.00706,0.92925,0.925,0.94473,0.76891,0.79696,0.39494,0.92842,0.00996396,0.00996396,0.00996396
366,50141.2,0.8146,0.782,1.00224,0.93258,0.919,0.94334,0.76531,0.7984,0.39299,0.92913,0.00996387,0.00996387,0.00996387
367,50278,0.8245,0.77482,1.00779,0.9312,0.91978,0.94326,0.76587,0.79966,0.39378,0.92969,0.00996377,0.00996377,0.00996377
368,50414.8,0.81849,0.76937,1.00212,0.9309,0.92257,0.94216,0.7646,0.8004,0.39582,0.92996,0.00996367,0.00996367,0.00996367
369,50551.6,0.82438,0.78306,1.00269,0.93217,0.92406,0.94221,0.7654,0.79605,0.39556,0.92814,0.00996357,0.00996357,0.00996357
370,50688.4,0.81765,0.77795,1.00646,0.93322,0.92591,0.94305,0.76612,0.79715,0.3954,0.92986,0.00996347,0.00996347,0.00996347
