epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,36450.3,0.78994,0.44302,0.86813,0.87876,0.97046,0.97811,0.87143,0.51097,0.37681,0.80525,0.00996377,0.00996377,0.00996377
368,36549.5,0.78191,0.4425,0.86509,0.91453,0.94309,0.98236,0.87764,0.51283,0.37493,0.80553,0.00996367,0.00996367,0.00996367
369,36648.6,0.78608,0.45674,0.85427,0.90937,0.94378,0.98236,0.86685,0.51292,0.38645,0.80495,0.00996357,0.00996357,0.00996357
370,36747.8,0.79904,0.47288,0.87233,0.91525,0.94537,0.98164,0.88109,0.51058,0.3803,0.8049,0.00996347,0.00996347,0.00996347
371,36847,0.77782,0.45064,0.84648,0.89189,0.94819,0.98164,0.87423,0.50846,0.37953,0.80368,0.00996337,0.00996337,0.00996337
372,36946.2,0.79918,0.45584,0.86281,0.87558,0.97682,0.98236,0.88556,0.50217,0.38606,0.80218,0.00996327,0.00996327,0.00996327
373,37045.3,0.8088,0.45953,0.8667,0.87612,0.97486,0.97883,0.87873,0.5076,0.38965,0.80213,0.00996317,0.00996317,0.00996317
374,37144.5,0.77466,0.44441,0.86111,0.87898,0.97093,0.97899,0.87445,0.50405,0.39877,0.80233,0.00996307,0.00996307,0.00996307
375,37243.7,0.77585,0.45279,0.85809,0.88032,0.97697,0.97966,0.87894,0.5014,0.39381,0.80225,0.00996297,0.00996297,0.00996297
376,37342.8,0.7935,0.46287,0.85827,0.88057,0.97775,0.97966,0.87041,0.50393,0.38837,0.80125,0.00996287,0.00996287,0.00996287
377,37441.9,0.77986,0.46139,0.85859,0.87656,0.97657,0.97966,0.87726,0.50421,0.37634,0.80196,0.00996278,0.00996278,0.00996278
378,37541.1,0.79189,0.44915,0.85892,0.88029,0.97732,0.97966,0.87115,0.51651,0.37845,0.80273,0.00996268,0.00996268,0.00996268
379,37640.2,0.76547,0.44112,0.8566,0.88126,0.979,0.97899,0.87053,0.51047,0.37673,0.80187,0.00996258,0.00996258,0.00996258
380,37739.3,0.7949,0.45053,0.8612,0.88166,0.97842,0.98274,0.87319,0.5063,0.3824,0.8019,0.00996248,0.00996248,0.00996248
